C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:7    
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:14984
00D2  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:14990
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:14997
00D4  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15003
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15010
00D6  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15016
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15023
00D8  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15029
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15036
00DA  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15042
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15049
00DC  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15055
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15062
00DE  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15068
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15075
00E0  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15081
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15088
00E2  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15094
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15101
00E4  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15107
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15114
00E6  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15120
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15127
00E8  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15133
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15140
00EA  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15146
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15153
00EC  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15159
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15166
00EE  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15172
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15179
00F0  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15185
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15192
00F2  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15198
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15205
00F4  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15211
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15218
00F6  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15224
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15231
00F8  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15237
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15244
00FA  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15250
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15257
00FC  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15263
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15270
00FE  00        BRK                             A:00 X:03 Y:77 P:24 SP:FE CYC:15276
C5F4  40        RTI                             A:00 X:03 Y:77 P:04 SP:FB CYC:15283
0100  A9 55     LDA #$55                        A:00 X:03 Y:77 P:24 SP:FE CYC:15289
0102  60        RTS                             A:55 X:03 Y:77 P:24 SP:FE CYC:15291
A901  EA        NOP                             A:55 X:03 Y:77 P:24 SP:00 CYC:15297
A902  EA        NOP                             A:55 X:03 Y:77 P:24 SP:00 CYC:15299
A903  EA        NOP                             A:55 X:03 Y:77 P:24 SP:00 CYC:15301
A904  EA        NOP                             A:55 X:03 Y:77 P:24 SP:00 CYC:15303
A905  20 76 F9  JSR $F976                       A:55 X:03 Y:77 P:24 SP:00 CYC:15305
F976  90 05     BCC $F97D                       A:55 X:03 Y:77 P:24 SP:FE CYC:15311
F97D  84 00     STY $00 = 57                    A:55 X:03 Y:77 P:24 SP:FE CYC:15314
F97F  60        RTS                             A:55 X:03 Y:77 P:24 SP:FE CYC:15317
A908  C8        INY                             A:55 X:03 Y:77 P:24 SP:00 CYC:15323
A909  20 80 F9  JSR $F980                       A:55 X:03 Y:78 P:24 SP:00 CYC:15325
F980  38        SEC                             A:55 X:03 Y:78 P:24 SP:FE CYC:15331
F981  A9 81     LDA #$81                        A:55 X:03 Y:78 P:25 SP:FE CYC:15333
F983  60        RTS                             A:81 X:03 Y:78 P:A5 SP:FE CYC:15335
A90C  EB        SBC                             A:81 X:03 Y:78 P:A5 SP:00 CYC:15341
A90D  7F        XXX                             A:00 X:03 Y:78 P:27 SP:00 CYC:15343
A90E  EA        NOP                             A:00 X:03 Y:78 P:27 SP:00 CYC:15345
A90F  EA        NOP                             A:00 X:03 Y:78 P:27 SP:00 CYC:15347
A910  EA        NOP                             A:00 X:03 Y:78 P:27 SP:00 CYC:15349
A911  EA        NOP                             A:00 X:03 Y:78 P:27 SP:00 CYC:15351
A912  20 84 F9  JSR $F984                       A:00 X:03 Y:78 P:27 SP:00 CYC:15353
F984  50 07     BVC $F98D                       A:00 X:03 Y:78 P:27 SP:FE CYC:15359
F98D  84 00     STY $00 = 77                    A:00 X:03 Y:78 P:27 SP:FE CYC:15362
F98F  60        RTS                             A:00 X:03 Y:78 P:27 SP:FE CYC:15365
A915  60        RTS                             A:00 X:03 Y:78 P:27 SP:00 CYC:15371
6056  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15377
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15384
6058  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15390
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15397
605A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15403
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15410
605C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15416
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15423
605E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15429
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15436
6060  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15442
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15449
6062  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15455
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15462
6064  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15468
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15475
6066  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15481
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15488
6068  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15494
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15501
606A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15507
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15514
606C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15520
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15527
606E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15533
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15540
6070  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15546
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15553
6072  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15559
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15566
6074  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15572
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15579
6076  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15585
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15592
6078  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15598
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15605
607A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15611
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15618
607C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15624
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15631
607E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15637
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15644
6080  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15650
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15657
6082  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15663
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15670
6084  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15676
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15683
6086  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15689
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15696
6088  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15702
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15709
608A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15715
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15722
608C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15728
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15735
608E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15741
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15748
6090  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15754
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15761
6092  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15767
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15774
6094  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15780
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15787
6096  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15793
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15800
6098  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15806
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15813
609A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15819
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15826
609C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15832
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15839
609E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15845
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15852
60A0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15858
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15865
60A2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15871
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15878
60A4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15884
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15891
60A6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15897
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15904
60A8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15910
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15917
60AA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15923
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15930
60AC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15936
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15943
60AE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15949
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15956
60B0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15962
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15969
60B2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15975
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15982
60B4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:15988
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:15995
60B6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16001
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16008
60B8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16014
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16021
60BA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16027
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16034
60BC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16040
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16047
60BE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16053
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16060
60C0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16066
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16073
60C2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16079
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16086
60C4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16092
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16099
60C6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16105
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16112
60C8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16118
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16125
60CA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16131
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16138
60CC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16144
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16151
60CE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16157
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16164
60D0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16170
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16177
60D2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16183
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16190
60D4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16196
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16203
60D6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16209
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16216
60D8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16222
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16229
60DA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16235
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16242
60DC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16248
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16255
60DE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16261
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16268
60E0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16274
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16281
60E2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16287
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16294
60E4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16300
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16307
60E6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16313
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16320
60E8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16326
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16333
60EA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16339
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16346
60EC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16352
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16359
60EE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16365
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16372
60F0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16378
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16385
60F2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16391
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16398
60F4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16404
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:16411
60F6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:16417
